Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL03,OUT049,3256.0
DRL59,OUT049,1002.0
DRM11,OUT027,5576.0
FDA43,OUT049,3212.0
FDZ56,OUT010,818.0
FDI44,OUT018,978.0
FDB50,OUT013,1264.0
FDU15,OUT019,-1238.0
NCJ19,OUT019,-980.0
FDD48,OUT013,1856.0
NCW42,OUT035,3602.0
FDL24,OUT017,2936.0
NCB30,OUT013,3120.0
FDK25,OUT013,2700.0
FDW28,OUT049,3184.0
FDD47,OUT017,2868.0
FDK16,OUT019,-410.0
FDW37,OUT046,1502.0
FDA48,OUT035,3600.0
FDA14,OUT017,2460.0
FDV15,OUT013,1620.0
FDN22,OUT049,4096.0
NCD55,OUT045,640.0
FDY43,OUT013,2660.0
NCU05,OUT017,1404.0
FDF10,OUT035,2496.0
FDR39,OUT018,2638.0
FDG40,OUT013,584.0
FDZ28,OUT019,190.0
FDE02,OUT045,1456.0
FDU60,OUT049,2816.0
FDM21,OUT013,4060.0
FDV52,OUT019,-8.0
NCW06,OUT013,3020.0
FDX36,OUT035,3708.0
FDT35,OUT027,4178.0
NCL19,OUT010,386.0
NCD31,OUT046,2636.0
FDE53,OUT019,-150.0
FDW58,OUT019,-152.0
DRF48,OUT046,3000.0
FDW57,OUT035,2944.0
DRH13,OUT017,1848.0
FDT33,OUT013,2720.0
DRK47,OUT027,5024.0
FDY22,OUT010,390.0
FDC35,OUT019,1378.0
FDO03,OUT013,3656.0
FDF24,OUT045,1330.0
FDF56,OUT018,2616.0
FDD28,OUT013,952.0
FDG53,OUT027,3716.0
FDO27,OUT019,-332.0
NCF54,OUT018,2432.0
FDC20,OUT027,2372.0
FDU10,OUT046,728.0
DRA24,OUT018,2372.0
FDA02,OUT010,474.0
FDG10,OUT017,1128.0
FDW39,OUT010,1000.0
FDP04,OUT019,-812.0
NCM55,OUT013,2916.0
FDG47,OUT045,4060.0
NCU41,OUT017,3150.0
NCK31,OUT017,972.0
FDZ46,OUT045,1712.0
FDU13,OUT027,3792.0
NCF19,OUT045,768.0
NCJ43,OUT013,2728.0
NCJ05,OUT045,2380.0
FDS04,OUT027,3688.0
FDX28,OUT010,-274.0
FDB41,OUT027,2258.0
FDG53,OUT046,2294.0
FDL15,OUT010,548.0
FDQ08,OUT049,1152.0
DRN36,OUT013,1564.0
FDI46,OUT013,3988.0
FDG16,OUT027,4832.0
FDV32,OUT013,1024.0
FDF44,OUT010,268.0
FDK04,OUT018,664.0
NCA41,OUT013,3048.0
FDD51,OUT017,848.0
NCZ53,OUT045,2930.0
FDP01,OUT027,3912.0
FDY25,OUT049,2980.0
FDB17,OUT018,2588.0
NCV54,OUT018,1624.0
FDJ32,OUT017,1164.0
FDA37,OUT049,2136.0
FDG35,OUT035,2920.0
NCM05,OUT018,3904.0
FDG45,OUT046,3388.0
FDH28,OUT013,696.0
NCE18,OUT049,4008.0
FDH38,OUT045,1856.0
FDR56,OUT013,3176.0
FDH17,OUT027,3060.0
FDD39,OUT049,3544.0
FDB41,OUT049,924.0
NCR53,OUT046,3528.0
FDX46,OUT017,1124.0
FDV28,OUT049,720.0
FDA08,OUT018,2402.0
FDH45,OUT017,872.0
NCS38,OUT010,-98.0
FDD40,OUT010,1238.0
DRM59,OUT035,2576.0
NCJ43,OUT018,2496.0
NCN29,OUT013,828.0
NCC19,OUT045,2958.0
FDR56,OUT035,3272.0
FDZ43,OUT049,3964.0
FDJ32,OUT010,-864.0
DRH03,OUT017,1622.0
NCZ54,OUT035,2694.0
FDE26,OUT017,2440.0
FDS03,OUT045,996.0
DRZ24,OUT019,18.0
FDO48,OUT027,4990.0
FDW39,OUT049,2924.0
NCK05,OUT049,1098.0
NCK30,OUT017,4118.0
FDT27,OUT018,3478.0
FDS08,OUT019,936.0
NCJ19,OUT049,982.0
FDC58,OUT045,688.0
DRE37,OUT013,2972.0
FDW02,OUT035,2204.0
FDJ02,OUT010,538.0
FDX09,OUT045,2764.0
FDT31,OUT010,1110.0
FDI24,OUT049,2912.0
FDY09,OUT045,2758.0
FDV28,OUT045,574.0
DRM47,OUT049,3136.0
FDT52,OUT019,2050.0
FDI48,OUT018,656.0
FDY55,OUT017,4168.0
FDU48,OUT013,2104.0
FDN25,OUT045,916.0
FDP20,OUT049,2128.0
FDJ15,OUT013,2996.0
FDD04,OUT018,1956.0
FDY58,OUT045,3592.0
FDR37,OUT018,2674.0
FDF44,OUT013,2116.0
FDD32,OUT045,1344.0
FDR57,OUT017,2668.0
DRG39,OUT027,2356.0
FDX15,OUT017,2628.0
DRN37,OUT045,2574.0
FDW40,OUT027,3740.0
FDB32,OUT049,1616.0
FDM40,OUT018,1984.0
FDE39,OUT027,3396.0
DRH49,OUT017,1466.0
FDT46,OUT049,932.0
NCF06,OUT035,4176.0
FDP07,OUT017,3228.0
FDC04,OUT013,3800.0
FDZ32,OUT017,1840.0
FDD50,OUT045,2630.0
FDU56,OUT017,3064.0
FDV34,OUT017,1360.0
NCY41,OUT013,604.0
NCK18,OUT046,2656.0
DRH25,OUT049,972.0
FDT57,OUT046,3804.0
FDV56,OUT018,1500.0
FDV12,OUT045,1566.0
FDN52,OUT017,1580.0
FDX38,OUT035,976.0
FDE47,OUT018,1694.0
NCO07,OUT013,3340.0
FDV09,OUT027,3856.0
FDZ23,OUT019,1084.0
DRH51,OUT018,1138.0
NCY54,OUT045,2628.0
DRG49,OUT013,3884.0
NCC19,OUT049,3116.0
NCV53,OUT045,3752.0
FDZ47,OUT019,-212.0
NCO26,OUT018,1534.0
NCP02,OUT045,940.0
NCW30,OUT018,3812.0
NCN55,OUT046,3818.0
FDB20,OUT010,-652.0
DRL11,OUT013,2496.0
DRD60,OUT045,2838.0
FDW14,OUT010,-408.0
FDL27,OUT010,-786.0
FDU09,OUT018,688.0
DRH36,OUT027,2672.0
FDP34,OUT027,3918.0
FDE04,OUT017,3012.0
FDZ57,OUT027,3584.0
FDF02,OUT010,-234.0
FDG28,OUT045,3876.0
NCI31,OUT046,600.0
FDT43,OUT013,868.0
FDU20,OUT046,2024.0
FDD53,OUT013,728.0
FDW15,OUT045,2376.0
NCT53,OUT045,2524.0
NCG55,OUT027,3274.0
FDD48,OUT035,1968.0
FDG47,OUT049,4248.0
FDI21,OUT017,1212.0
FDT27,OUT017,3872.0
DRO35,OUT013,1880.0
FDD33,OUT017,3804.0
FDC04,OUT035,3964.0
FDY34,OUT013,2668.0
DRJ49,OUT049,2150.0
FDE05,OUT049,2436.0
FDU31,OUT017,3640.0
NCN19,OUT027,4428.0
FDK56,OUT027,4372.0
FDK58,OUT017,1832.0
NCJ42,OUT035,1764.0
FDZ34,OUT027,4496.0
FDA52,OUT018,2536.0
NCR29,OUT013,904.0
FDT48,OUT035,3302.0
DRJ51,OUT019,1714.0
NCS54,OUT046,2840.0
FDV01,OUT035,2624.0
DRG51,OUT027,4060.0
NCG42,OUT013,2088.0
FDA51,OUT049,1960.0
FDV19,OUT010,704.0
NCT18,OUT045,2820.0
NCS41,OUT045,2860.0
FDO03,OUT046,3684.0
FDL12,OUT010,-866.0
FDY37,OUT010,458.0
FDI58,OUT049,1628.0
FDT28,OUT018,2104.0
NCC42,OUT010,304.0
FDO01,OUT017,2256.0
FDJ02,OUT013,2392.0
FDQ04,OUT018,430.0
DRL47,OUT013,2016.0
FDZ32,OUT035,1888.0
FDC35,OUT035,3388.0
FDX14,OUT045,1144.0
FDZ35,OUT013,1728.0
FDL14,OUT013,2528.0
FDO04,OUT049,1016.0
DRK11,OUT017,2530.0
FDB44,OUT018,3080.0
FDZ50,OUT049,3060.0
FDI12,OUT027,2920.0
FDU43,OUT017,3916.0
FDD58,OUT010,-310.0
FDB27,OUT017,3224.0
FDB04,OUT018,1162.0
NCO17,OUT013,1880.0
FDL12,OUT017,1108.0
DRJ13,OUT049,2642.0
FDD57,OUT045,1530.0
FDW19,OUT035,1952.0
DRD27,OUT018,1348.0
FDH27,OUT027,3766.0
NCW30,OUT027,5544.0
FDR40,OUT018,1084.0
FDG05,OUT013,2528.0
NCY41,OUT019,-1316.0
FDI38,OUT018,3048.0
FDR20,OUT046,808.0
FDE09,OUT017,1892.0
FDN50,OUT019,-300.0
DRF27,OUT045,2384.0
DRF51,OUT013,608.0
NCO02,OUT019,-810.0
FDB51,OUT027,2480.0
FDJ50,OUT013,892.0
FDN52,OUT013,1404.0
FDX14,OUT013,1244.0
FDT27,OUT019,1872.0
FDV10,OUT013,736.0
FDU33,OUT046,802.0
FDU58,OUT046,3030.0
NCP42,OUT027,4528.0
FDL51,OUT027,4876.0
DRH15,OUT027,2196.0
FDU16,OUT017,1556.0
FDW15,OUT017,2552.0
FDQ44,OUT045,1920.0
NCI06,OUT027,4290.0
DRK23,OUT019,2094.0
FDC28,OUT035,1886.0
NCY17,OUT019,-1198.0
NCV05,OUT018,2160.0
FDM34,OUT019,224.0
DRD60,OUT027,4354.0
FDT38,OUT046,1428.0
FDQ57,OUT018,2048.0
FDE59,OUT027,2060.0
NCM43,OUT046,2618.0
DRI51,OUT049,2812.0
NCG30,OUT017,2086.0
NCK54,OUT035,1950.0
FDQ16,OUT019,-120.0
FDI36,OUT013,3168.0
FDX16,OUT027,3820.0
FDA34,OUT046,2804.0
FDJ48,OUT018,3642.0
FDU47,OUT035,2360.0
FDS39,OUT046,2318.0
FDD11,OUT046,4008.0
FDM16,OUT027,2702.0
FDU56,OUT018,2636.0
FDQ32,OUT017,2132.0
DRK35,OUT013,660.0
FDA58,OUT049,3780.0
DRG48,OUT019,420.0
FDT59,OUT010,1794.0
FDQ31,OUT019,-392.0
FDS51,OUT018,776.0
FDW32,OUT027,2892.0
FDI15,OUT027,5600.0
NCV30,OUT017,1126.0
DRG25,OUT049,3074.0
FDT02,OUT013,584.0
FDO33,OUT027,3276.0
FDP38,OUT035,980.0
FDZ45,OUT035,3256.0
NCA54,OUT027,4294.0
FDU33,OUT017,908.0
FDN58,OUT017,3864.0
FDI05,OUT045,1208.0
FDM57,OUT019,-516.0
NCS42,OUT027,2876.0
FDB57,OUT045,3514.0
FDC03,OUT045,3100.0
FDZ58,OUT013,1936.0
NCK29,OUT045,1906.0
NCR53,OUT045,3462.0
FDE26,OUT027,3764.0
FDU52,OUT049,2552.0
FDE41,OUT027,2852.0
FDU38,OUT018,2732.0
FDA52,OUT017,2948.0
FDW46,OUT046,1144.0
DRI59,OUT035,3680.0
FDT38,OUT035,1504.0
FDL33,OUT018,2836.0
FDQ01,OUT027,5458.0
FDJ08,OUT046,3044.0
FDQ47,OUT049,720.0
NCZ18,OUT013,3928.0
FDE29,OUT017,1096.0
FDF10,OUT027,3806.0
FDC48,OUT049,1460.0
FDY58,OUT013,3624.0
NCX30,OUT010,2014.0
FDV11,OUT013,2844.0
FDT46,OUT046,860.0
DRD01,OUT019,-932.0
FDQ11,OUT013,4092.0
NCM41,OUT017,1606.0
NCC55,OUT013,600.0
FDG45,OUT027,4824.0
NCQ54,OUT049,2750.0
FDM34,OUT045,2026.0
FDD17,OUT019,1880.0
FDN38,OUT027,5432.0
FDB53,OUT018,2070.0
NCL06,OUT035,4234.0
NCV18,OUT019,-594.0
FDX25,OUT013,2892.0
FDB39,OUT046,950.0
FDC33,OUT049,3260.0
NCO14,OUT018,460.0
FDA58,OUT027,5188.0
NCQ02,OUT017,3076.0
NCR53,OUT017,3668.0
FDN52,OUT046,1478.0
FDG26,OUT046,4082.0
FDE23,OUT027,2280.0
DRI37,OUT013,960.0
DRH37,OUT018,2366.0
FDO01,OUT035,2220.0
FDK45,OUT049,1928.0
FDP23,OUT049,3544.0
FDM33,OUT035,3592.0
FDD36,OUT017,2056.0
FDL56,OUT017,1492.0
FDT27,OUT010,1874.0
FDG52,OUT017,868.0
NCL42,OUT035,3958.0
DRJ24,OUT046,2956.0
FDV38,OUT046,894.0
FDT35,OUT045,2688.0
FDY51,OUT045,3412.0
FDC37,OUT017,1836.0
NCP43,OUT013,2868.0
FDO33,OUT045,1748.0
FDW04,OUT018,1862.0
NCC31,OUT046,2484.0
FDK22,OUT049,3524.0
FDJ50,OUT017,1044.0
FDV13,OUT017,1620.0
DRL60,OUT017,2550.0
FDW03,OUT017,1848.0
FDY27,OUT035,2952.0
FDB39,OUT027,2360.0
FDU59,OUT045,2528.0
FDZ57,OUT049,2212.0
FDO21,OUT049,3708.0
FDS43,OUT018,2710.0
FDU28,OUT010,1136.0
FDC51,OUT010,126.0
FDW16,OUT010,-348.0
FDP32,OUT010,104.0
FDB60,OUT019,1224.0
NCQ30,OUT046,1940.0
FDD26,OUT049,3064.0
FDI44,OUT045,1200.0
DRH23,OUT046,920.0
FDO44,OUT046,1788.0
FDG04,OUT046,3014.0
FDM32,OUT027,2942.0
FDM09,OUT013,2728.0
FDZ47,OUT013,1632.0
FDM40,OUT027,3706.0
FDY48,OUT017,1772.0
NCM30,OUT045,644.0
FDX36,OUT010,1690.0
DRF03,OUT017,790.0
FDN51,OUT049,4244.0
FDM57,OUT049,1504.0
FDB35,OUT049,1648.0
FDY13,OUT027,2728.0
FDA37,OUT017,2184.0
NCX53,OUT017,2382.0
FDD59,OUT018,1080.0
FDX10,OUT019,-1252.0
FDC03,OUT018,2864.0
FDW43,OUT035,3752.0
FDW10,OUT046,2824.0
FDY14,OUT027,5596.0
FDV43,OUT045,706.0
FDO40,OUT013,2404.0
FDP46,OUT027,2920.0
NCE43,OUT019,748.0
FDD05,OUT035,2056.0
FDJ60,OUT010,786.0
DRE27,OUT018,1248.0
FDO11,OUT035,4128.0
DRG11,OUT027,3168.0
FDK33,OUT010,1530.0
DRM23,OUT045,2634.0
FDJ02,OUT027,3834.0
NCZ05,OUT045,1610.0
NCL30,OUT013,2004.0
FDZ19,OUT018,2484.0
FDM45,OUT049,2064.0
FDO36,OUT046,2856.0
NCK31,OUT045,784.0
DRJ37,OUT045,2390.0
FDP24,OUT018,1644.0
FDF46,OUT013,1840.0
FDX46,OUT019,-880.0
NCL18,OUT045,2968.0
FDJ26,OUT013,3404.0
FDJ07,OUT045,1812.0
FDY15,OUT013,2484.0
DRG01,OUT045,1172.0
FDF58,OUT045,1034.0
FDZ14,OUT019,104.0
FDP31,OUT049,1184.0
FDH45,OUT013,748.0
FDA09,OUT010,938.0
FDW31,OUT035,3316.0
FDA57,OUT046,734.0
NCE55,OUT035,2884.0
FDC17,OUT019,1492.0
FDC59,OUT013,1108.0
FDA22,OUT013,2664.0
FDK52,OUT035,3672.0
NCM26,OUT046,2450.0
NCT53,OUT035,2748.0
FDW45,OUT018,2108.0
NCI18,OUT035,3632.0
FDE38,OUT018,2340.0
FDF08,OUT019,-408.0
FDY58,OUT010,1746.0
FDF58,OUT019,-824.0
FDX39,OUT017,3496.0
FDB44,OUT049,3444.0
FDF28,OUT013,2068.0
FDE39,OUT013,1888.0
FDT37,OUT018,3726.0
FDZ45,OUT017,3276.0
FDO40,OUT035,2532.0
FDM57,OUT027,2876.0
DRG36,OUT017,2840.0
FDY36,OUT010,-698.0
DRL60,OUT027,3872.0
FDS25,OUT019,-108.0
DRF49,OUT027,3244.0
FDP16,OUT045,3836.0
FDS60,OUT049,2976.0
FDU15,OUT027,2150.0
FDK43,OUT046,2068.0
FDN25,OUT046,1040.0
FDE53,OUT049,1792.0
FDB22,OUT013,2464.0
FDE39,OUT017,2048.0
FDX35,OUT035,3748.0
NCG54,OUT049,2760.0
FDH27,OUT035,2448.0
NCK42,OUT013,3400.0
FDS25,OUT049,1864.0
FDI10,OUT018,2504.0
FDU35,OUT035,1736.0
FDI04,OUT017,3320.0
DRK23,OUT035,4088.0
FDB53,OUT019,428.0
FDY02,OUT049,4256.0
FDM60,OUT035,852.0
NCJ31,OUT010,1810.0
DRP35,OUT017,2138.0
NCQ30,OUT018,1672.0
DRL11,OUT010,630.0
FDU01,OUT013,2988.0
FDR39,OUT035,2982.0
FDO08,OUT046,2708.0
FDC02,OUT045,4070.0
NCZ29,OUT035,2134.0
FDF29,OUT010,262.0
FDZ23,OUT017,3136.0
NCU53,OUT018,2324.0
NCW30,OUT013,4064.0
NCM26,OUT027,3900.0
FDV50,OUT027,3396.0
FDW15,OUT049,2472.0
FDI35,OUT027,4356.0
FDO11,OUT017,4108.0
FDN48,OUT046,1522.0
NCA17,OUT049,2462.0
NCN54,OUT013,1276.0
FDP22,OUT013,864.0
NCB54,OUT035,2122.0
FDD08,OUT045,604.0
DRM48,OUT010,-1306.0
FDG41,OUT027,3262.0
FDE44,OUT027,2234.0
FDE26,OUT035,2412.0
NCS38,OUT013,1788.0
NCJ54,OUT018,3346.0
FDI40,OUT019,-288.0
FDN45,OUT018,3256.0
FDU43,OUT046,3860.0
FDI04,OUT010,1274.0
NCC07,OUT018,1404.0
NCC07,OUT019,-212.0
NCD18,OUT045,3582.0
FDU55,OUT035,4208.0
FDX59,OUT035,728.0
FDR52,OUT049,3156.0
NCP17,OUT013,1028.0
FDQ32,OUT045,1958.0
NCT17,OUT049,3056.0
FDO10,OUT049,1104.0
FDE32,OUT049,720.0
FDN44,OUT045,2482.0
FDH02,OUT035,1616.0
FDK60,OUT013,1628.0
FDS24,OUT019,-448.0
FDL03,OUT010,1306.0
FDB46,OUT027,4848.0
FDO48,OUT049,3664.0
FDZ39,OUT049,1812.0
FDT02,OUT027,2066.0
FDC50,OUT013,1508.0
FDP39,OUT035,976.0
DRG15,OUT018,708.0
FDP10,OUT018,1382.0
FDF53,OUT027,4372.0
FDN34,OUT045,2708.0
FDK02,OUT045,1874.0
FDC23,OUT045,2766.0
FDJ10,OUT019,356.0
FDE53,OUT035,1852.0
FDR25,OUT035,4346.0
FDW50,OUT046,2658.0
FDS09,OUT049,984.0
FDW49,OUT010,922.0
FDU51,OUT046,2896.0
FDF28,OUT018,1792.0
NCY30,OUT018,2564.0
FDD44,OUT045,4084.0
FDX09,OUT017,2940.0
NCF30,OUT013,1976.0
FDZ50,OUT019,1084.0
FDW37,OUT013,1432.0
FDD11,OUT049,4116.0
DRH39,OUT018,944.0
FDA36,OUT049,3032.0
NCG43,OUT049,1560.0
FDF02,OUT035,1778.0
FDP57,OUT027,3096.0
NCE42,OUT017,3782.0
NCR38,OUT027,5404.0
FDP03,OUT019,154.0
FDO51,OUT035,884.0
NCQ42,OUT046,2064.0
NCM41,OUT046,1488.0
FDH48,OUT027,2832.0
DRF60,OUT046,3760.0
FDJ27,OUT035,1780.0
FDQ14,OUT013,2404.0
FDN27,OUT017,2036.0
NCQ02,OUT046,3012.0
FDJ33,OUT049,2128.0
FDP07,OUT027,4548.0
DRE01,OUT049,3866.0
FDU36,OUT045,1568.0
FDL28,OUT017,3784.0
NCX53,OUT046,2270.0
FDZ39,OUT013,1724.0
NCP42,OUT013,3088.0
FDJ14,OUT035,1488.0
FDK04,OUT049,1012.0
NCC19,OUT017,3176.0
FDS09,OUT018,624.0
FDZ02,OUT046,1684.0
FDD35,OUT018,1680.0
NCY42,OUT017,2416.0
FDB05,OUT045,3846.0
FDF20,OUT035,3224.0
NCO41,OUT018,1284.0
FDC40,OUT027,2786.0
FDV58,OUT045,3064.0
FDZ57,OUT045,2076.0
DRM35,OUT046,2868.0
DRN36,OUT018,1246.0
FDQ13,OUT046,1406.0
DRO35,OUT010,-34.0
NCD43,OUT035,1792.0
FDA51,OUT018,1572.0
NCX17,OUT027,5092.0
NCZ17,OUT049,734.0
FDR11,OUT027,4012.0
FDW34,OUT049,3936.0
FDN50,OUT017,1676.0
FDS09,OUT046,902.0
FDS48,OUT018,2140.0
FDL44,OUT049,2696.0
DRF48,OUT018,2700.0
FDA14,OUT018,2082.0
NCD30,OUT049,1638.0
FDI16,OUT017,1004.0
NCG06,OUT035,4188.0
DRZ24,OUT035,2040.0
NCS17,OUT045,1458.0
FDB37,OUT045,3816.0
FDE10,OUT035,2236.0
FDC57,OUT045,3036.0
FDM12,OUT018,2746.0
FDE24,OUT049,2324.0
FDW22,OUT045,3480.0
DRD01,OUT027,2376.0
NCZ18,OUT027,5400.0
FDN49,OUT045,672.0
FDR22,OUT035,1992.0
FDV08,OUT019,-1132.0
FDY39,OUT046,3014.0
FDV36,OUT049,2112.0
FDO60,OUT045,718.0
FDU04,OUT027,3428.0
FDR20,OUT027,2288.0
FDW19,OUT019,-64.0
FDU40,OUT049,3176.0
FDK15,OUT045,1518.0
DRF15,OUT035,2544.0
FDQ25,OUT017,2936.0
FDI48,OUT019,-968.0
FDS49,OUT046,1276.0
FDV22,OUT046,2598.0
NCV42,OUT046,1770.0
FDX26,OUT046,2944.0
FDI33,OUT018,1188.0
FDZ14,OUT049,2080.0
FDG10,OUT013,992.0
FDM38,OUT018,606.0
FDG26,OUT027,5496.0
FDH46,OUT035,1808.0
FDN13,OUT018,1310.0
FDU57,OUT035,2544.0
NCI06,OUT046,2860.0
FDM38,OUT045,864.0
NCG42,OUT010,156.0
FDL39,OUT045,2854.0
FDT31,OUT019,1160.0
FDV59,OUT013,3436.0
FDB49,OUT035,1794.0
FDD58,OUT049,1728.0
DRN59,OUT046,782.0
FDX48,OUT049,2584.0
FDQ11,OUT049,4160.0
FDY12,OUT049,984.0
FDQ11,OUT045,4042.0
DRI11,OUT017,1990.0
FDY32,OUT027,4028.0
FDS51,OUT045,960.0
FDR19,OUT010,402.0
DRB13,OUT018,2788.0
FDS21,OUT035,1204.0
FDQ40,OUT045,2800.0
NCE55,OUT013,2756.0
FDX43,OUT027,4072.0
FDS12,OUT049,2072.0
DRK01,OUT027,2976.0
FDN25,OUT017,1088.0
FDB60,OUT046,3126.0
FDQ13,OUT017,1496.0
DRK13,OUT045,3050.0
DRF25,OUT018,334.0
NCD42,OUT019,-1224.0
FDW25,OUT045,1334.0
NCV29,OUT027,4288.0
NCK42,OUT035,3504.0
DRJ13,OUT027,3968.0
DRD15,OUT017,3796.0
FDM27,OUT045,2458.0
FDZ50,OUT018,2692.0
FDC04,OUT046,3860.0
FDF50,OUT049,3192.0
FDP15,OUT045,4012.0
FDK46,OUT035,4208.0
FDZ56,OUT018,2420.0
FDY60,OUT049,2436.0
FDB10,OUT035,3860.0
FDR57,OUT045,2484.0
FDU58,OUT049,3112.0
FDH02,OUT046,1518.0
FDP48,OUT013,2940.0
FDI46,OUT035,4094.0
FDW56,OUT013,3060.0
NCM19,OUT010,-102.0
FDS50,OUT027,4952.0
FDK24,OUT013,736.0
FDO36,OUT017,2984.0
FDK45,OUT027,3300.0
NCL05,OUT045,680.0
FDL32,OUT018,1568.0
FDA28,OUT049,2156.0
FDY36,OUT018,956.0
FDP32,OUT018,1754.0
FDL50,OUT046,2048.0
DRC24,OUT049,2516.0
NCS18,OUT017,1834.0
FDD16,OUT017,1360.0
NCV18,OUT013,1344.0
FDX07,OUT046,3000.0
NCZ05,OUT027,3108.0
NCI31,OUT013,600.0
FDK14,OUT049,1452.0
NCR06,OUT045,668.0
NCF54,OUT049,2824.0
DRG23,OUT010,490.0
FDD53,OUT046,764.0
NCM31,OUT027,3660.0
FDT16,OUT017,4300.0
FDR40,OUT035,1468.0
DRG25,OUT017,3060.0
FDT10,OUT035,1164.0
FDY32,OUT013,2584.0
FDN50,OUT035,1682.0
FDZ35,OUT019,-146.0
NCP54,OUT045,1890.0
NCD07,OUT035,1900.0
FDS02,OUT018,2868.0
DRN59,OUT018,528.0
DRB24,OUT013,2484.0
FDP37,OUT027,3452.0
DRB01,OUT018,2732.0
FDR47,OUT046,3122.0
NCM31,OUT010,338.0
NCF06,OUT027,5524.0
NCV17,OUT027,3520.0
FDS10,OUT049,2936.0
FDN52,OUT035,1560.0
FDZ48,OUT013,1816.0
FDJ48,OUT049,4020.0
DRB13,OUT027,4520.0
FDV59,OUT017,3560.0
FDL32,OUT035,1936.0
FDZ12,OUT035,2376.0
NCR06,OUT027,2144.0
FDP51,OUT017,2080.0
FDY22,OUT013,2292.0
FDZ38,OUT049,2820.0
NCO54,OUT035,1018.0
FDR23,OUT035,2896.0
FDM38,OUT049,1032.0
FDS25,OUT013,1828.0
FDZ22,OUT013,1364.0
FDZ20,OUT019,2142.0
FDD45,OUT010,-378.0
FDN03,OUT049,4076.0
NCW30,OUT046,4096.0
FDY24,OUT027,2398.0
FDJ26,OUT019,1496.0
FDM15,OUT049,2564.0
NCW54,OUT027,2374.0
FDA23,OUT045,1578.0
FDA39,OUT019,-1192.0
FDZ12,OUT017,2412.0
NCB42,OUT046,1878.0
FDL16,OUT046,776.0
FDO24,OUT019,648.0
NCP42,OUT046,3080.0
FDR19,OUT018,2088.0
DRL01,OUT045,3676.0
FDV37,OUT046,3216.0
FDI41,OUT010,494.0
FDF58,OUT049,1136.0
NCF43,OUT018,1970.0
FDN02,OUT049,3348.0
NCP41,OUT035,1844.0
NCY17,OUT027,2164.0
FDL58,OUT027,5672.0
NCA30,OUT027,4388.0
FDE46,OUT018,2138.0
FDY38,OUT035,3802.0
NCH29,OUT027,2988.0
FDO20,OUT045,3978.0
FDP44,OUT018,1422.0
FDM02,OUT027,2936.0
FDJ14,OUT027,2798.0
FDH04,OUT010,-386.0
DRK23,OUT046,4012.0
NCW05,OUT046,1698.0
FDF12,OUT049,2424.0
FDL51,OUT019,1524.0
FDN03,OUT018,3720.0
DRJ37,OUT049,2486.0
FDM12,OUT019,1140.0
FDA16,OUT045,3470.0
NCB07,OUT017,3212.0
NCI17,OUT019,-388.0
FDR51,OUT046,2418.0
FDJ55,OUT045,3568.0
NCZ17,OUT013,632.0
FDU25,OUT013,992.0
NCG18,OUT045,1614.0
DRM11,OUT017,4214.0
FDH16,OUT035,1606.0
FDZ04,OUT018,748.0
NCX53,OUT035,2382.0
FDX38,OUT027,2304.0
FDX09,OUT046,2836.0
NCW05,OUT018,1412.0
NCS41,OUT017,3034.0
FDI26,OUT046,2856.0
NCZ41,OUT027,3444.0
NCK06,OUT046,1984.0
FDX23,OUT027,3020.0
NCA42,OUT046,2522.0
FDC20,OUT049,1000.0
DRC49,OUT018,2012.0
FDX01,OUT013,1888.0
FDC08,OUT045,3562.0
FDC02,OUT017,4208.0
FDK10,OUT045,2846.0
DRC24,OUT013,2444.0
FDW16,OUT019,-344.0
NCU06,OUT018,3320.0
DRA59,OUT045,2896.0
FDR24,OUT019,-384.0
DRL35,OUT018,460.0
FDA49,OUT013,1404.0
NCC55,OUT046,628.0
DRD24,OUT019,404.0
NCE55,OUT049,2856.0
FDT33,OUT045,2686.0
NCT53,OUT013,2592.0
FDS26,OUT046,4122.0
FDL22,OUT018,1212.0
FDP44,OUT017,1844.0
FDC52,OUT018,2168.0
FDI53,OUT010,666.0
FDZ23,OUT046,3036.0
NCT18,OUT013,2876.0
FDR13,OUT046,1952.0
FDB09,OUT010,110.0
FDZ60,OUT013,1732.0
FDB11,OUT046,3596.0
FDC10,OUT018,1686.0
FDW56,OUT035,3192.0
FDK14,OUT027,2820.0
DRE27,OUT027,2976.0
FDA38,OUT017,3940.0
FDT11,OUT045,3000.0
FDP15,OUT035,4172.0
FDV27,OUT035,1590.0
FDS36,OUT027,3250.0
FDY40,OUT027,2292.0
NCF19,OUT049,914.0
FDF53,OUT045,2882.0
FDS14,OUT027,3946.0
FDE56,OUT046,1090.0
FDZ19,OUT035,2934.0
FDZ46,OUT013,1800.0
FDR16,OUT046,3426.0
FDG29,OUT018,438.0
NCE30,OUT017,3484.0
FDZ40,OUT046,912.0
FDG58,OUT018,2236.0
DRH03,OUT013,1536.0
FDZ47,OUT045,1592.0
FDV04,OUT018,2252.0
FDZ10,OUT018,1750.0
FDG46,OUT017,1996.0
NCF07,OUT045,1540.0
FDY44,OUT035,3260.0
FDB21,OUT013,3804.0
FDS20,OUT035,3018.0
FDS49,OUT049,1384.0
FDX55,OUT027,4924.0
NCQ02,OUT018,2680.0
FDR25,OUT013,4196.0
DRG39,OUT045,848.0
FDB46,OUT046,3436.0
